path	parent	name	id	synapseStore	contentType	used	executed	activityName	activityDescription
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000159082_O43426.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000159082_O43426.bed	syn52473828	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000128245_Q04917.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000128245_Q04917.bed	syn52473886	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000185666_O14994.bim	syn52473735	protocol_example.genotype.chr21_22.ENSG00000185666_O14994.bim	syn52473867	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000186716_P11274.fam	syn52473735	protocol_example.genotype.chr21_22.ENSG00000186716_P11274.fam	syn52473947	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000186716_P11274.log	syn52473735	protocol_example.genotype.chr21_22.ENSG00000186716_P11274.log	syn52473927	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000186716_P11274.stdout	syn52473735	protocol_example.genotype.chr21_22.ENSG00000186716_P11274.stdout	syn52473862	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000186716_P11274.bim	syn52473735	protocol_example.genotype.chr21_22.ENSG00000186716_P11274.bim	syn52473888	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000131100_P36543.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000131100_P36543.bed	syn52473909	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000100284_O60784.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000100284_O60784.bed	syn52473816	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000196419_P12956.fam	syn52473735	protocol_example.genotype.chr21_22.ENSG00000196419_P12956.fam	syn52473812	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000196419_P12956.stdout	syn52473735	protocol_example.genotype.chr21_22.ENSG00000196419_P12956.stdout	syn52473822	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000196419_P12956.log	syn52473735	protocol_example.genotype.chr21_22.ENSG00000196419_P12956.log	syn52473950	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000100239_O75170.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000100239_O75170.bed	syn52473903	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000159131_P22102.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000159131_P22102.bed	syn52473940	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000196576_O15031.log	syn52473735	protocol_example.genotype.chr21_22.ENSG00000196576_O15031.log	syn52473942	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000196576_O15031.fam	syn52473735	protocol_example.genotype.chr21_22.ENSG00000196576_O15031.fam	syn52473901	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000196576_O15031.stdout	syn52473735	protocol_example.genotype.chr21_22.ENSG00000196576_O15031.stdout	syn52473858	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000205726_Q15811.fam	syn52473735	protocol_example.genotype.chr21_22.ENSG00000205726_Q15811.fam	syn52473946	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000205726_Q15811.log	syn52473735	protocol_example.genotype.chr21_22.ENSG00000205726_Q15811.log	syn52473916	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000100412_Q99798.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000100412_Q99798.bed	syn52473913	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000196419_P12956.bim	syn52473735	protocol_example.genotype.chr21_22.ENSG00000196419_P12956.bim	syn52473839	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000205726_Q15811.bim	syn52473735	protocol_example.genotype.chr21_22.ENSG00000205726_Q15811.bim	syn52473943	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000205726_Q15811.stdout	syn52473735	protocol_example.genotype.chr21_22.ENSG00000205726_Q15811.stdout	syn52473841	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000241973_P42356.fam	syn52473735	protocol_example.genotype.chr21_22.ENSG00000241973_P42356.fam	syn52473879	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000241973_P42356.log	syn52473735	protocol_example.genotype.chr21_22.ENSG00000241973_P42356.log	syn52473864	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000241973_P42356.stdout	syn52473735	protocol_example.genotype.chr21_22.ENSG00000241973_P42356.stdout	syn52473883	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000243156_Q7RTP6.fam	syn52473735	protocol_example.genotype.chr21_22.ENSG00000243156_Q7RTP6.fam	syn52473810	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000243156_Q7RTP6.log	syn52473735	protocol_example.genotype.chr21_22.ENSG00000243156_Q7RTP6.log	syn52473829	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000243156_Q7RTP6.stdout	syn52473735	protocol_example.genotype.chr21_22.ENSG00000243156_Q7RTP6.stdout	syn52473855	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000243156_Q7RTP6.bim	syn52473735	protocol_example.genotype.chr21_22.ENSG00000243156_Q7RTP6.bim	syn52473865	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000251322_Q9BYB0.fam	syn52473735	protocol_example.genotype.chr21_22.ENSG00000251322_Q9BYB0.fam	syn52473939	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000251322_Q9BYB0.log	syn52473735	protocol_example.genotype.chr21_22.ENSG00000251322_Q9BYB0.log	syn52473843	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000251322_Q9BYB0.stdout	syn52473735	protocol_example.genotype.chr21_22.ENSG00000251322_Q9BYB0.stdout	syn52473893	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000156261_P50990.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000156261_P50990.bed	syn52473890	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.genotype_by_region_files.stdout	syn52473735	protocol_example.genotype.chr21_22.genotype_by_region_files.stdout	syn52473914	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.genotype_by_region_files.txt	syn52473735	protocol_example.genotype.chr21_22.genotype_by_region_files.txt	syn52473929	True	text/plain				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000196576_O15031.bim	syn52473735	protocol_example.genotype.chr21_22.ENSG00000196576_O15031.bim	syn52473847	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000241973_P42356.bim	syn52473735	protocol_example.genotype.chr21_22.ENSG00000241973_P42356.bim	syn52473881	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000184117_Q9BPW8.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000184117_Q9BPW8.bed	syn52473915	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000205726_Q15811.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000205726_Q15811.bed	syn52473814	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000251322_Q9BYB0.bim	syn52473735	protocol_example.genotype.chr21_22.ENSG00000251322_Q9BYB0.bim	syn52473920	True	application/octet-stream				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000186716_P11274.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000186716_P11274.bed	syn52473895	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000185666_O14994.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000185666_O14994.bed	syn52473815	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000160209_O00764.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000160209_O00764.bed	syn52473905	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000154654_O15394.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000154654_O15394.bed	syn52473836	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000141959_P17858.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000141959_P17858.bed	syn52473849	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000196419_P12956.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000196419_P12956.bed	syn52473870	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000243156_Q7RTP6.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000243156_Q7RTP6.bed	syn52473921	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000196576_O15031.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000196576_O15031.bed	syn52473948	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000241973_P42356.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000241973_P42356.bed	syn52473844	True	text/tab-separated-values				
/mnt/vast/hpc/csg/rf2872/data/protocal_data/protocol_example.protein.enhanced_cis_chr21_chr22_genotype_by_region/protocol_example.genotype.chr21_22.ENSG00000251322_Q9BYB0.bed	syn52473735	protocol_example.genotype.chr21_22.ENSG00000251322_Q9BYB0.bed	syn52473938	True	text/tab-separated-values				
